symbol,fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome,totalAssets,totalCurrentAssets,cashAndCashEquivalentsAtCarryingValue,cashAndShortTermInvestments,inventory,currentNetReceivables,totalNonCurrentAssets,propertyPlantEquipment,accumulatedDepreciationAmortizationPPE,intangibleAssets,intangibleAssetsExcludingGoodwill,goodwill,investments,longTermInvestments,shortTermInvestments,otherCurrentAssets,otherNonCurrrentAssets,totalLiabilities,totalCurrentLiabilities,currentAccountsPayable,deferredRevenue,currentDebt,shortTermDebt,totalNonCurrentLiabilities,capitalLeaseObligations,longTermDebt,currentLongTermDebt,longTermDebtNoncurrent,shortLongTermDebtTotal,otherCurrentLiabilities,otherNonCurrentLiabilities,totalShareholderEquity,treasuryStock,retainedEarnings,commonStock,commonStockSharesOutstanding,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,AssetType,Name,Description,CIK,Exchange,Currency,Country,Sector,Industry,Address,FiscalYearEnd,LatestQuarter,MarketCapitalization,EBITDA,PERatio,PEGRatio,BookValue,DividendPerShare,DividendYield,EPS,RevenuePerShareTTM,ProfitMargin,OperatingMarginTTM,ReturnOnAssetsTTM,ReturnOnEquityTTM,RevenueTTM,GrossProfitTTM,DilutedEPSTTM,QuarterlyEarningsGrowthYOY,QuarterlyRevenueGrowthYOY,AnalystTargetPrice,TrailingPE,ForwardPE,PriceToSalesRatioTTM,PriceToBookRatio,EVToRevenue,EVToEBITDA,Beta,52WeekHigh,52WeekLow,50DayMovingAverage,200DayMovingAverage,SharesOutstanding,DividendDate,ExDividendDate,currentPrice,YOYPriceChange
IT,2016-12-31,USD,254517000,98500000,None,569663000,435187000,255262000,110765000,368516000,None,3279000,-2752545000,2539830000,None,41272000,41272000,None,None,None,None,None,3025000000,None,-29561000,None,74675000,25902000,452385000,9626732000,2527693000,475018000,475018000,None,2384009000,7099039000,142504000,110857000,6848383000,2653233000,4195150000,36200000,36200000,None,None,71952000,6542694000,3296318000,1151432000,None,1336506000,None,3246376000,None,10983533000,1336506000,2534661000,10983533000,38781000,56069000,3084038000,542495000,2218721000,121000,91836938,917535000,1831546000,839769000,91600000,754153000,541613000,None,784054000,-5165000,-71896000,None,None,-2800000,-2982000,36500000,203256000,642919000,190534000,0,452385000,356793000,754153000,957409000,Common Stock,FLEETCOR Technologies Inc,"FleetCor Technologies, Inc. or FLEETCOR provides fuel cards and workforce payment products and services.",1175454,NYSE,USD,USA,TRADE & SERVICES,"SERVICES-BUSINESS SERVICES, NEC","3280 PEACHTREE ROAD, SUITE 2400, ATLANTA, GA, US",December,2021-12-31,18507319000,1526752000,23.81,1.181,35.73,0,0,9.99,34.53,0.296,0.439,0.0632,0.27,2833736000,2273917000,9.99,0.12,0.3,294.86,23.81,15.13,6.53,6.34,7.98,15.02,1.351,295.36,200.78,232.98,250.16,77798000,None,None,101.0700,0.114333
GNRC,2016-12-31,USD,257322000,44257000,None,74657000,60832000,51988000,33261000,29771000,22986000,159557000,-28128000,-160143000,-12883000,30012000,30012000,None,None,0,None,None,3069000,None,-23061000,None,71200000,2149000,209100000,6139300000,2849200000,64200000,64200000,478900000,1692500000,3225600000,538100000,383500000,1218600000,719900000,498700000,1000000,1000000,None,89100000,454700000,4181600000,1438200000,317400000,None,94200000,91800000,2899400000,None,1801200000,2400000,1798800000,1893000000,None,267500000,1957700000,1506600000,3505500000,18600000,133900000,931200000,2538900000,1607700000,None,266600000,435100000,141500000,829800000,600000,-83300000,-19800000,63500000,2538900000,None,55500000,28300000,259200000,50100000,83300000,128400000,188000000,322700000,351000000,Common Stock,FMC Corporation,"FMC Corporation (Food Machinery and Chemical Corporation) is an American chemical manufacturing company headquartered in Philadelphia, Pennsylvania.",37785,NYSE,USD,USA,LIFE SCIENCES,CHEMICALS & ALLIED PRODUCTS,"2929 WALNUT STREET, PHILADELPHIA, PA, US",December,2021-12-31,14952816000,1324200000,20.69,1.574,24.11,1.97,0.0185,5.7,39.29,0.146,0.229,0.0694,0.266,5045200000,2171700000,5.7,2.991,0.227,131,20.69,15.24,2.964,4.855,3.463,17.05,0.851,120.75,86.4,110.67,104.79,126751000,2022-01-20,2021-12-30,40.7400,0.3684918
GD,2017-12-31,USD,3876000000,93000000,None,921000000,170000000,441000000,428000000,195000000,182000000,2912000000,-788000000,-2399000000,0,1558000000,1558000000,None,986000000,986000000,None,None,None,None,-1395000000,None,649000000,None,7602000000,258496000000,116801000000,18492000000,38927000000,11176000000,62809000000,104095000000,35327000000,None,288000000,213000000,75000000,4996000000,3448000000,20435000000,3889000000,8104000000,222792000000,94600000000,None,5936000000,None,51621000000,46591000000,None,102666000000,51621000000,None,154287000000,19697000000,24711000000,35578000000,1253000000,21906000000,41000000,3975000000,4813000000,156776000000,151963000000,131321000000,4881000000,11527000000,8000000000,19527000000,459000000,-1133000000,3231000000,4364000000,157083000000,380000000,9241000000,2292000000,8004000000,402000000,1133000000,7628000000,7785000000,4881000000,14660000000,Common Stock,Ford Motor Company,"Ford Motor Company, commonly known as Ford, is an American multinational automaker that has its main headquarters in Dearborn, Michigan.",37996,NYSE,USD,USA,MANUFACTURING,MOTOR VEHICLES & PASSENGER CAR BODIES,"ONE AMERICAN ROAD, DEARBORN, MI, US",December,2021-12-31,71395779000,16227000000,4.007,0.454,12.12,0.1,0.0233,4.45,34.16,0.132,0.0777,0.0252,0.451,136340996000,16507000000,4.45,-0.25,0.048,21.54,4.007,8.53,0.524,1.489,1.189,5.26,1.08,25.74,11.03,20.45,16.54,3933400000,2022-03-01,2022-01-28,203.4500,0.1783273
GE,2016-12-31,USD,6554000000,6719000000,None,-335000000,3580000000,7429000000,7920000000,-2356000000,-324000000,-8849000000,5379000000,-18484000000,1794000000,None,None,None,8650000000,8650000000,None,None,None,None,-2550000000,None,-5507000000,891000000,32200000,2139941000,1538716000,709000000,1085522000,106887000,312998000,418480000,137249000,70472000,39381000,24828000,14553000,601505000,224983000,376522000,None,16867000,1302260000,829440000,56732000,1035349000,None,None,472820000,None,None,None,None,None,None,14262000,837700000,None,37620000,173000,173078000,937600000,1268843000,1058715000,337800000,42900000,707581000,183100000,894700000,7300000,None,None,None,-6600000,-7100000,39200000,9300000,43100000,10900000,None,32187000,32400000,42900000,52200000,Common Stock,Fortinet Inc,"Fortinet (Nasdaq: FTNT) is an American multinational corporation headquartered in Sunnyvale, California. It develops and sells cybersecurity solutions, including but not limited to physical products such as firewalls, plus software and services such as anti-virus protection, intrusion prevention systems and endpoint security components.",1262039,NASDAQ,USD,USA,TECHNOLOGY,"COMPUTER PERIPHERAL EQUIPMENT, NEC","899 KIFER ROAD, SUNNYVALE, CA, US",December,2021-12-31,53132595000,730200000,89.52,3.562,4.796,0,0,3.63,20.48,0.182,0.193,0.081,0.733,3342200000,2559200000,3.63,0.348,0.288,363.2,89.52,62.11,15.9,63.76,14.45,66.35,1.231,371.77,161.13,316.87,293.74,163500000,None,None,31.6000,0.0144462
GIS,2016-12-31,USD,2415200000,457700000,None,-117900000,114100000,603600000,684400000,69200000,61500000,1701100000,-646900000,-1747400000,962400000,1651500000,1651500000,None,1135100000,1135100000,None,0,1072100000,None,-1538900000,None,2400000,-18500000,872300000,8189800000,2488700000,803200000,803200000,544600000,945400000,5701100000,547600000,1004200000,4192400000,747300000,3445100000,None,None,None,None,427200000,5501900000,1466500000,666200000,284700000,None,None,4619000000,None,3358000000,None,3358000000,3358000000,None,674300000,2687900000,None,403000000,3500000,345900000,2685500000,5378200000,2692700000,2692700000,1061700000,1272800000,351000000,1925900000,None,-49000000,-2600000,46400000,5378200000,-4800000,75600000,86000000,1142600000,270300000,49000000,740200000,740900000,1061700000,1275000000,Common Stock,Fortive Corporation,"Fortive is an American diversified industrial technology conglomerate company headquartered in Everett, Washington.",1659166,NYSE,USD,USA,LIFE SCIENCES,"INDUSTRIAL INSTRUMENTS FOR MEASUREMENT, DISPLAY, AND CONTROL","6920 SEAWAY BLVD., EVERETT, WA, US",December,2021-12-31,23316363000,1208300000,39.74,1.798,26.49,0.28,0.0043,1.634,15.06,0.116,0.155,0.0312,0.0664,5254700000,3007100000,1.634,-0.871,0.12,84.39,39.74,20.58,4.437,2.407,4.989,21.7,1.202,79.71,60.96,70.39,72.39,359100000,2022-03-25,2022-02-24,61.7700,0.0712799
GM,2016-12-31,USD,17328000000,5023000000,None,-365000000,-1950000000,11967000000,8453000000,-1402000000,-440000000,-3882000000,-27572000000,12584000000,-140000000,4492000000,4492000000,None,2233000000,2233000000,None,None,None,985000000,-3507000000,None,2340000000,None,413200000,5128500000,1445200000,251500000,251500000,531100000,550700000,3683300000,662500000,968200000,2940800000,1107000000,1833800000,None,None,None,111900000,80000000,2765500000,842800000,393800000,None,None,None,1922700000,None,1431100000,0,1431100000,1431100000,449000000,111900000,2361500000,1036700000,814600000,1700000,153412050,1804600000,4984900000,3180300000,3188800000,618600000,1135500000,53100000,1226200000,None,-49100000,None,49100000,-1200000,12600000,94600000,28100000,582900000,169700000,49100000,412400000,393800000,632000000,660100000,Common Stock,Fortune Brands Home & Security Inc,"Fortune Brands Home & Security, Inc. is an American manufacturer of home and security products, headquartered in Deerfield, Illinois. Its portfolio of businesses and brands includes Moen and the House of Rohl; outdoor living and security products from Therma-Tru, Larson, Fiberon, Master Lock and SentrySafe; and MasterBrand Cabinets.",1519751,NYSE,USD,USA,REAL ESTATE & CONSTRUCTION,GENERAL BLDG CONTRACTORS - RESIDENTIAL BLDGS,"520 LAKE COOK ROAD, DEERFIELD, IL, US",December,2021-12-31,11544177000,1301500000,15.36,1.61,22.32,1.04,0.0132,5.54,54.88,0.101,0.146,0.0912,0.265,7656100000,2756100000,5.54,0.102,0.183,118.27,15.36,13.77,1.508,3.932,1.867,11.18,1.649,112.78,79.54,97.5,98.95,135734000,2022-03-16,2022-02-24,34.8400,0.0244046
GPC,2017-12-31,USD,815043000,340362000,None,61474000,29196000,167691000,156760000,19273000,9923000,616757000,-1630280000,872059000,None,173524000,173524000,None,395475000,395475000,None,None,6630294000,None,-173524000,None,72020000,15198000,616757000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Common Stock,Fox Corporation,Fox Corporation is an American mass media company headquartered in New York City.,1754301,NASDAQ,USD,USA,TECHNOLOGY,TELEVISION BROADCASTING STATIONS,"1211 AVENUE OF THE AMERICAS, NEW YORK, NY, US",June,2021-12-31,22600786000,2990000000,16.94,7.49,19.98,0.47,0.0117,2.466,23.53,0.106,0.194,0.0722,0.132,13591000000,4872000000,2.466,-0.339,0.087,47.35,16.94,15.2,1.663,2.116,1.995,9.97,0.995,44.95,33.14,39.45,38.41,315806000,2022-03-30,2022-03-01,95.0100,-0.0055474
GILD,2017-12-31,USD,11898000000,4380000000,None,4249000000,-777000000,1286000000,590000000,-754000000,253000000,4644000000,-16069000000,3393000000,None,954000000,954000000,None,2731000000,2731000000,None,234000000,None,None,-720000000,None,-641000000,137000000,4628000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Common Stock,Fox Corporation,Fox Corporation is an American mass media company headquartered in New York City.,1754301,NASDAQ,USD,USA,TECHNOLOGY,TELEVISION BROADCASTING STATIONS,"1211 AVENUE OF THE AMERICAS, NEW YORK, NY, US",June,2021-12-31,22689505000,2990000000,15.5,6.81,19.98,0.47,0.0128,2.466,23.53,0.106,0.194,0.0722,0.132,13591000000,4872000000,2.466,-0.339,0.087,51.5,15.5,13.83,1.669,1.924,1.995,9.97,0.995,41.85,31.65,36.25,35.82,247096000,2022-03-30,2022-03-01,71.6400,0.0004189
GPN,2017-09-30,USD,512388000,154200000,None,146327000,60535000,451151000,181905000,14096000,None,494070000,-736025000,352305000,221532000,34811000,34811000,None,0,6732000,None,None,1994324000,None,10115000,None,173076000,44408000,1696700000,17534000000,9064200000,8749700000,9064200000,3331700000,None,3685100000,517200000,942600000,2227700000,540500000,1687200000,1393600000,940200000,314500000,3927900000,176500000,2656300000,404800000,None,None,None,5800000,4193400000,None,1044200000,5800000,None,1044200000,113300000,273400000,12620000000,None,12849300000,55500000,554865343,3849200000,6392200000,2543000000,3464600000,2264300000,2453100000,None,4127900000,88800000,-51500000,74900000,51500000,4581500000,336300000,None,80300000,2456100000,759400000,51500000,1789700000,1766400000,2507600000,2587900000,Common Stock,Franklin Resources Inc,"Franklin Resources Inc. is an American multinational holding company that, together with its subsidiaries, is referred to as Franklin Templeton; it is a global investment firm founded in New York City in 1947 as Franklin Distributors, Inc.",38777,NYSE,USD,USA,FINANCE,INVESTMENT ADVICE,"ONE FRANKLIN PARKWAY, BUILDING 920, SAN MATEO, CA, US",September,2021-12-31,15169165000,2523100000,7.99,0.484,22.99,1.13,0.0384,3.781,17.68,0.224,0.256,0.0598,0.178,8654399000,3539200000,3.781,0.313,0.115,36.61,7.99,8.19,1.753,1.32,2.169,6.28,1.198,37.94,24.04,32.55,32.36,502124000,2022-01-14,2022-03-30,95.0300,0.2380146
GL,2017-12-31,USD,1429058000,665616000,None,719191000,700660000,500903000,20285000,None,None,1458263000,-926824000,-453981000,61092000,412989000,412989000,None,68831000,68831000,None,61215000,None,None,-290559000,None,48253000,-5853000,2373000000,36637000000,10106000000,3702000000,3702000000,2412000000,1444000000,26658000000,22792000000,None,None,None,None,12000000,None,None,367000000,2352000000,24711000000,4344000000,None,None,483000000,None,16737000000,None,None,None,11123000000,-81000000,None,1972000000,8656000000,3726000000,None,158000000,None,4423000000,16403000000,11980000000,12022000000,3690000000,477000000,94000000,922000000,None,-801000000,-801000000,801000000,16000000,-8000000,None,None,3256000000,883000000,-21000000,1751000000,1878000000,3690000000,3501000000,Common Stock,Freeport-McMoRan Inc,"Freeport-McMoRan Inc., often called Freeport, is an American mining company based in the Freeport-McMoRan Center, in Phoenix, Arizona.",831259,NYSE,USD,USA,ENERGY & TRANSPORTATION,METAL MINING,"333 NORTH CENTRAL AVENUE, PHOENIX, AZ, US",December,2021-12-31,67414508000,10507000000,15.98,0.2,9.6,0.3,0.0071,2.9,15.58,0.189,0.363,0.115,0.257,22845000000,10813000000,2.9,0.538,0.371,45.05,15.98,12.55,2.951,4.477,2.814,6.27,2.069,46.37,29.16,41.11,38.12,1454780000,2022-02-01,2022-01-13,90.7100,0.2297993
GS,2017-01-28,USD,-20489000000,11170000000,139000000,-5296000000,11327000000,150000000,3185000000,None,None,4286000000,-26377000000,35206000000,None,6772000000,7622000000,850000000,1769000000,1769000000,None,None,None,0,-6127000000,None,-11660000000,None,676000000,7610000000,4315000000,1783000000,1783000000,1830000000,335000000,3539000000,2616000000,5813000000,204000000,95000000,109000000,40000000,None,None,702000000,679000000,4706000000,2453000000,1243000000,None,65000000,25000000,2253000000,None,1313000000,65000000,1248000000,1338000000,400000000,174000000,2904000000,None,2749000000,20000000,399000000,5640000000,15516000000,9876000000,9876000000,1191000000,1952000000,46000000,4449000000,8000000,-75000000,8000000,75000000,2000000,8000000,590000000,593000000,1124000000,448000000,75000000,676000000,645000000,1199000000,1792000000,Common Stock,The Gap Inc,"The Gap, Inc., commonly known as Gap Inc. or Gap, is an American worldwide clothing and accessories retailer.",39911,NYSE,USD,USA,TRADE & SERVICES,RETAIL-FAMILY CLOTHING STORES,"TWO FOLSOM STREET, SAN FRANCISCO, CA, US",January,2021-10-31,5507695000,1331000000,11.15,4.149,7.45,0.24,0.034,1.323,43.95,0.0305,0.0503,0.0384,0.196,16569000000,6080000000,1.323,-0.324,-0.013,20.64,11.15,7.26,0.332,1.948,0.649,9.64,1.672,37.06,13.12,16.97,24.42,373403000,2022-01-26,2022-01-04,229.3200,0.4194107
HAL,2017-12-31,USD,2468000000,648000000,478000000,753000000,1379000000,1556000000,1373000000,1350000000,29000000,-468000000,-1927000000,-2161000000,None,0,0,None,626000000,626000000,None,None,0,None,0,None,-1672000000,-52000000,709007000,4948289000,2346138000,891488000,1053175000,517644000,590882000,3906368000,595684000,566473000,409801000,122819000,286982000,1421720000,1260033000,161687000,184437000,107352000,1095870000,792115000,169640000,190200000,None,None,379138000,None,None,None,None,None,482794000,1788000,3852419000,468818000,2418444000,17979000,188189000,1797941000,3063743000,1762680000,1323619000,683637000,437977000,511634000,1114304000,36925000,36925000,36925000,14346000,-22349000,-912000,59895000,20863000,697071000,-11936000,None,694955000,802458000,683637000,704500000,Common Stock,Garmin Ltd,"Garmin Ltd. is an American multinational technology company with headquarters in Olathe, Kansas.",1121788,NYSE,USD,USA,MANUFACTURING,"SEARCH, DETECTION, NAVAGATION, GUIDANCE, AERONAUTICAL SYS","MUHLENTALSTRASSE 2, SCHAFFHAUSEN, CH",December,2021-12-31,21559372000,1373438000,19.93,1.715,31.74,2.68,0.0244,5.61,25.93,0.217,0.245,0.102,0.186,4982795000,2890459000,5.61,-0.144,0.03,163.29,19.93,18.98,4.327,3.526,3.97,14.4,0.997,177.22,106.66,127.17,146.12,192787000,2022-03-31,2022-03-14,48.8700,-0.0965058
HBI,2017-12-31,USD,655718000,222598000,None,202299000,37354000,122487000,87008000,31656000,-23748000,63991000,-104513000,-585768000,-49126000,400017000,400017000,None,219903000,219903000,None,None,1250000000,None,-400017000,None,-38679000,-4116000,3279000,7283173000,2588608000,538908000,538908000,None,1243043000,415249000,221507000,210512000,4279316000,1292022000,2987294000,None,3412000,None,872857000,193742000,6299708000,2822585000,49000000,1646403000,379721000,379721000,3520303000,115840000,6624900000,379721000,2899124000,3278845000,763666000,577999000,983465000,2426792000,1647284000,82000,91109000,305685000,3465058000,3159373000,1320198000,-6329000,1599004000,None,1839175000,None,-124936000,3011000,127947000,278500000,3448000,63897000,240171000,-127817000,-131096000,127947000,3279000,54470000,130000,240301000,Common Stock,Gartner Inc,"Gartner, Inc, officially known as Gartner, is a global research and advisory firm providing information, advice, and tools for leaders in IT, finance, HR, customer service and support, communications, legal and compliance, marketing, sales, and supply chain functions. Its headquarters are in Stamford, Connecticut, United States.",749251,NYSE,USD,USA,TRADE & SERVICES,SERVICES-MANAGEMENT SERVICES,"56 TOP GALLANT RD, P O BOX 10212, STAMFORD, CT, US",December,2021-12-31,23564763000,1100565000,35.71,1.99,4.033,0,0,8.03,52.34,0.155,0.201,0.0824,1.026,4540398000,2754379000,8.03,0.881,0.174,351.5,35.71,32.15,5.19,70.86,5.52,20.13,1.573,369,175.18,300.6,290.5,82239000,None,1999-07-19,20.9100,-0.0305981
HAS,2017-12-31,USD,724378000,205047000,None,-80461000,51227000,171836000,134877000,50376000,25301000,396607000,-131481000,-312173000,-18419000,151311000,151311000,None,276973000,276973000,None,0,493878000,None,-121880000,None,298949000,18225000,157808000,2025965000,824557000,138472000,138472000,387049000,280002000,1201408000,230380000,126168000,957288000,235765000,721523000,None,4356000,None,19741000,10502000,1427716000,396423000,233639000,None,22174000,20602000,1083117000,None,905926000,936000,935057000,926528000,133059000,82893000,554041000,294005000,610836000,708000,61878395,584786000,1629778000,1379233000,1094587000,250634000,259267000,42869000,334152000,None,-42667000,-42369000,42667000,1679373000,-4566000,23127000,28861000,201950000,44142000,42667000,161135000,172973000,244617000,273478000,Common Stock,Generac Holdings Inc,"Generac Holdings Inc., commonly referred to as Generac, is a Fortune 1000 American manufacturer of backup power generation products for residential, light commercial and industrial markets.",1474735,NYSE,USD,USA,MANUFACTURING,MOTORS & GENERATORS,"S45 W29290 HIGHWAY 59, WAUKESHA, WI, US",December,2021-12-31,20191367000,828640000,38.14,1.896,34.74,0,0,8.3,59.62,0.147,0.197,0.114,0.298,3737184000,1360082000,8.3,0.031,0.402,461.5,38.14,23.98,5.4,8.13,5.13,23.48,1.055,524.31,251.74,308.05,384.36,63784000,2013-06-21,2013-06-10,90.8900,0.1684021
HCA,2017-12-31,USD,5426000000,1700000000,None,374000000,670000000,2131000000,3015000000,601000000,-69000000,2743000000,-4279000000,-1061000000,760000000,2051000000,2051000000,None,0,448000000,None,None,1502000000,None,-2051000000,None,86000000,None,2912000000,35046000000,18328000000,2983000000,2983000000,5303000000,8857000000,16718000000,3517000000,4720000000,12616000000,702000000,11914000000,191000000,0,None,1185000000,585000000,23245000000,13099000000,3207000000,None,2000000,0,10512000000,None,4032000000,2000000,3980000000,4032000000,2898000000,6532000000,11801000000,15543000000,26444000000,482000000,296895608,3736000000,30973000000,27237000000,24731000000,4236000000,2010000000,521000000,2451000000,14000000,-103000000,14000000,117000000,21845000000,-56000000,362000000,441000000,4077000000,1165000000,117000000,2912000000,3479000000,4194000000,4635000000,Common Stock,General Dynamics Corporation,"General Dynamics Corporation (GD) is an American aerospace and defense corporation. It is headquartered in Reston, Fairfax County, Virginia.",40533,NYSE,USD,USA,MANUFACTURING,SHIP & BOAT BUILDING & REPAIRING,"11011 SUNSET HILLS RD, RESTON, VA, US",December,2021-12-31,63309586000,5271000000,19.74,2.153,63.67,4.76,0.022,11.55,137.18,0.0847,0.114,0.054,0.196,38469001000,6408000000,11.55,-0.026,-0.018,240.87,19.74,17.76,1.646,3.397,1.859,13.77,1.049,228.2,159.18,210.14,199.69,277698000,2022-02-04,2022-01-13,87.8400,0.1867063
PEAK,2017-12-31,USD,847041000,309111000,19494000,4817000,5523000,14569000,471778000,None,None,422634000,1246257000,-2148461000,-1369458000,4785000,4785000,None,694955000,694955000,None,None,None,None,23336000,None,-55163000,None,-8484000000,369245000000,108245000000,43299000000,43397000000,19419000000,40846000000,186976000000,53874000000,35733000000,79094000000,20273000000,58821000000,38696000000,67557000000,98000000,10155000000,58473000000,292355000000,69052000000,15172000000,None,24036000000,24036000000,182284000000,None,110555000000,24655000000,None,134591000000,40256000000,62976000000,56031000000,84902000000,117245000000,702000000,8680571000,2493000000,99279000000,119599000000,91934000000,-19483000000,14257000000,5504000000,21976000000,105000000,-1724000000,-944000000,4869000000,118244000000,None,4332000000,2290000000,-11292000000,-2808000000,None,-8253000000,-4300000000,-19483000000,-17193000000,Common Stock,General Electric Company,"General Electric Company (GE) is an American multinational conglomerate incorporated in New York City and headquartered in Boston. As of 2018, the company operates through the following segments: aviation, healthcare, power, renewable energy, digital industry, additive manufacturing and venture capital and finance.",40545,NYSE,USD,USA,MANUFACTURING,ELECTRONIC & OTHER ELECTRICAL EQUIPMENT (NO COMPUTER EQUIP),"41 FARNSWORTH STREET, BOSTON, MA, US",December,2021-12-31,105941475000,7579000000,None,0.296,36.67,0.32,0.0034,-6.16,67.57,-0.0879,0.0616,0.0126,-0.0863,74196001000,18411000000,-6.16,3.951,-0.031,116.65,-,26.45,1.428,2.528,1.508,93.07,0.994,116.06,87.7,96.53,102.12,1099320000,2022-04-25,2022-03-07,26.0800,-0.1224764
HSIC,2017-05-28,USD,545515000,271143000,None,88886000,420694000,133855000,62404000,159876000,143155000,459293000,-342276000,-112551000,302941000,450000000,450000000,None,29134000,29134000,None,None,200440000,None,-444734000,None,112277000,21589000,1657500000,21812600000,4061400000,766100000,766100000,1483600000,1430100000,18401400000,3687700000,5838900000,13277600000,4530400000,8747200000,780700000,505300000,None,381600000,785900000,16216200000,5330800000,2119800000,None,1838800000,1234100000,11047700000,None,160200000,604700000,7642900000,1394300000,1372200000,1523100000,4327900000,7762900000,13138900000,75500000,579000000,5563800000,15311200000,13039900000,10052000000,2492100000,2888800000,218200000,3215600000,7000000,-295100000,7000000,295100000,-13500000,85000000,None,603600000,2312700000,655200000,295100000,1701100000,2025200000,2607800000,3218400000,Common Stock,General Mills Inc,"General Mills, Inc., is an American multinational manufacturer and marketer of branded consumer foods sold through retail stores. It is headquartered in Golden Valley, Minnesota, a suburb of Minneapolis.",40704,NYSE,USD,USA,MANUFACTURING,GRAIN MILL PRODUCTS,"NUMBER ONE GENERAL MILLS BLVD, MINNEAPOLIS, MN, US",May,2021-11-30,41012040000,3974800000,18.74,3.451,15.79,2.04,0.0304,3.628,30.42,0.12,0.182,0.0652,0.227,18607499000,6450600000,3.628,-0.126,0.065,66.01,18.74,17.39,2.204,4.316,2.835,14.07,0.497,69.95,52.57,67.85,62.72,603207000,2022-05-02,2022-04-07,183.9700,0.058942
HES,2017-12-31,USD,795000000,390000000,None,-78000000,-173000000,3244000000,2523000000,-96000000,-77000000,-6076000000,-2090000000,1311000000,43000000,0,0,None,350000000,350000000,None,1087000000,1496000000,557000000,1644000000,None,16000000,None,-3864000000,212482000000,68744000000,15512000000,23825000000,10663000000,8164000000,143738000000,36253000000,24081000000,5849000000,3949000000,1900000000,22487000000,9073000000,8313000000,4465000000,26137000000,176282000000,76890000000,23929000000,6287000000,None,26965000000,99392000000,None,67254000000,26965000000,None,94219000000,22596000000,32138000000,35001000000,None,17627000000,14000000,1400000000,9114000000,145588000000,136474000000,116229000000,8661000000,9570000000,7300000000,136927000000,None,-3141000000,290000000,3141000000,0,45000000,None,278000000,7669000000,11533000000,3141000000,348000000,-2545000000,10810000000,11088000000,Common Stock,General Motors Company,"General Motors Company (GM) is an American multinational corporation headquartered in Detroit, Michigan that designs, manufactures, markets, and distributes vehicles and vehicle parts, and sells financial services, with global headquarters in Detroit's Renaissance Center.",1467858,NYSE,USD,USA,MANUFACTURING,MOTOR VEHICLES & PASSENGER CAR BODIES,"300 RENAISSANCE CENTER, DETROIT, MI, US",December,2021-12-31,68916740000,16894000000,7.08,1.659,39.83,0,0,6.7,87.53,0.0789,0.09,0.0298,0.172,127004000000,18079000000,6.7,-0.401,-0.105,75.44,7.08,6.9,0.543,1.182,1.199,5.92,1.195,67.21,43.91,54.88,56.07,1453020000,2020-03-20,2020-03-05,47.4700,-0.2379194
